Time,Position X,Position Y,Position Z
0.001,60.0,5.0,-47.0
0.002,59.84,4.938397459621556,-46.89123724356958
0.003,59.68320000000001,4.878026970050681,-46.78464974226777
0.004,59.52953600000001,4.818863890271223,-46.68019399099199
0.005,59.37894528000001,4.760884072087355,-46.57782735474173
0.006,59.23136637440001,4.704063850267164,-46.477508051216475
0.007,59.08673904691201,4.648380032883376,-46.379195133761726
0.008,58.945004265973765,4.593809891847265,-46.28284847465607
0.009000000000000001,58.80610418065429,4.540331153631875,-46.18842874873253
0.01,58.6699820970412,4.487921990180794,-46.09589741732746
0.011,58.53658245510037,4.4365610099987345,-46.005216712550485
0.012,58.40585080599836,4.386227249420316,-45.91634962186905
0.013000000000000001,58.2777337898784,4.336900164053466,-45.82925987300125
0.014,58.15217911408083,4.288559620393952,-45.7439119191108
0.015,58.02913553179921,4.24118588760763,-45.66027092429817
0.016,57.90855282116323,4.1947596294770335,-45.578302749381784
0.017,57.79038176473996,4.149261896509049,-45.49797393796373
0.018000000000000002,57.67457412944516,4.104674118200425,-45.419251702774034
0.019,57.561082646856256,4.060978095457973,-45.34210391228813
0.02,57.44986099391913,4.018155993170369,-45.26649907761195
0.021,57.34086377404075,3.976190332928518,-45.19240633962929
0.022,57.234046498559934,3.9350639858915035,-45.11979545640628
0.023,57.12936556858874,3.8947601657952298,-45.04863679084773
0.024,57.02677825721696,3.855262422100881,-44.978901298600356
0.025,56.92624269207262,3.8165546332804197,-44.910560516197926
0.026000000000000002,56.827717838231166,3.7786210002363676,-44.84358654944354
0.027,56.731163481466545,3.741446039853196,-44.777952062024255
0.028,56.636540211837215,3.7050145786776882,-44.71363026435335
0.029,56.54380940760047,3.6693117467256906,-44.65059490263586
0.03,56.45293321944846,3.634322971412733,-44.58882024815272
0.031,56.36387455505949,3.6000339716060346,-44.52828108675924
0.032,56.2765970639583,3.56643075179547,-44.46895270859364
0.033,56.191065122679134,3.5334995963811164,-44.41081089799135
0.034,56.10724382022555,3.5012270640750502,-44.3538319236011
0.035,56.025098943821035,3.4695999824151054,-44.29799252869866
0.036000000000000004,55.944596964944616,3.438605442388359,-44.243269921694264
0.037,55.865705025645724,3.408230793162148,-44.18964176682996
0.038,55.78839092513281,3.3784636369204613,-44.13708617506294
0.039,55.712623106630154,3.349291823803608,-44.08558169513126
0.04,55.63837064449755,3.320703446949092,-44.03510730479822
0.041,55.5656032316076,3.292686837631666,-43.98564240227183
0.042,55.494291166975444,3.265230560500589,-43.937166797795975
0.043000000000000003,55.42440534363593,3.2383234089121333,-43.88966070540963
0.044,55.35591723676321,3.211954400355447,-43.84310473487102
0.045,55.28879889202795,3.1861127719698943,-43.79747988374318
0.046,55.22302291418739,3.1607879761520525,-43.75276752963789
0.047,55.15856245590364,3.1359696762505678,-43.708949422614715
0.048,55.09539120678557,3.1116477423471127,-43.666007677732
0.049,55.03348338264986,3.0878122471217266,-43.623924767746935
0.05,54.97281371499687,3.064453461800848,-43.58268351596158
0.051000000000000004,54.91335744069693,3.0415618521863874,-43.542267089211926
0.052000000000000005,54.85509029188299,3.019128074764216,-43.50265899099727
0.053,54.79798848604533,2.997142972890488,-43.4638430547469
0.054,54.74202871632442,2.9755975730542343,-43.425803437221546
0.055,54.68718814199793,2.954483081214706,-43.388524612046695
0.056,54.63344437915797,2.933790879211968,-43.35199136337534
0.057,54.58077549157481,2.9135125212492845,-43.31618877967741
0.058,54.52915998174331,2.8936397304458548,-43.28110224765344
0.059000000000000004,54.47857678210845,2.874164395458494,-43.246717446269955
0.06,54.429005246466275,2.8550785671708803,-43.213020340914134
0.061,54.380425141536946,2.8363744554490187,-43.179997177665435
0.062,54.332816638706205,2.8180444259615944,-43.147634477681706
0.063,54.28616030593208,2.800080997063919,-43.11591903169765
0.064,54.240437099813434,2.7824768367441965,-43.084837894633274
0.065,54.195628357817164,2.765224759630869,-43.05437838031019
0.066,54.15171579066082,2.7483177240598073,-43.02452805627357
0.067,54.10868147484761,2.7317488292001673,-42.995274738717676
0.068,54.06650784535066,2.71551131223772,-42.9666064875129
0.069,54.02517768844364,2.6995985456145215,-42.938511601332216
0.07,53.98467413467477,2.684004034323787,-42.91097861287515
0.07100000000000001,53.944980651981275,2.6687214132588677,-42.883996284187226
0.07200000000000001,53.90608103894165,2.6537444446152465,-42.85755360207306
0.073,53.86795941816282,2.6390670153444975,-42.83163977360118
0.074,53.830600229799565,2.6246831346591635,-42.80624422169874
0.075,53.79398822520357,2.6105869315875365,-42.78135658083435
0.076,53.758108460699496,2.596772652577342,-42.75696669278724
0.077,53.722946291485506,2.5832346591473514,-42.733064602501074
0.078,53.688487365655796,2.5699674255859604,-42.70964055402063
0.079,53.65471761834268,2.556965536695797,-42.686684986509796
0.08,53.62162326597583,2.5442236855834373,-42.66418853034918
0.081,53.58919080065631,2.5317366714933245,-42.642142003311776
0.082,53.55740698464319,2.519499397685014,-42.62053640681512
0.083,53.52625884495032,2.50750686935287,-42.599362922248396
0.084,53.495733668051315,2.4957541915873684,-42.57861290737301
0.085,53.46581899469029,2.4842365673771774,-42.558277892795125
0.08600000000000001,53.43650261479648,2.47294929565119,-42.5383495785088
0.08700000000000001,53.407772562500554,2.4618877693597225,-42.51881983050821
0.088,53.379617111250546,2.4510474735940844,-42.49968067746762
0.089,53.35202476902553,2.440423983743759,-42.48092430748785
0.09,53.32498427364502,2.43001296369044,-42.46254306490767
0.091,53.29848458817212,2.4198101640381875,-42.44452944717909
0.092,53.27251489640868,2.40981142037898,-42.42687610180509
0.093,53.247064598480506,2.4000126515929563,-42.40957582333857
0.094,53.222123306510895,2.3904098581826534,-42.392621550441376
0.095,53.19768084038068,2.3809991206405563,-42.376006363002126
0.096,53.17372722357307,2.3717765978493013,-42.35972347931166
0.097,53.150252679101605,2.3627385255138713,-42.34376625329501
0.098,53.12724762551957,2.35388121462515,-42.32812817179869
0.099,53.10470267300918,2.3452010499542033,-42.3128028519323
0.1,53.08260861954899,2.336694488576675,-42.29778403846323
